FIPS_Code,State,Area_Name,Annual_Salary
42015,PA,"Bradford County, PA",0
42017,PA,"Bucks County, PA",0
42019,PA,"Butler County, PA",0
42021,PA,"Cambria County, PA",0
42023,PA,"Cameron County, PA",0
42025,PA,"Carbon County, PA",0
42027,PA,"Centre County, PA",0
42029,PA,"Chester County, PA",0
42031,PA,"Clarion County, PA",0
42033,PA,"Clearfield County, PA",0
42035,PA,"Clinton County, PA",0
42037,PA,"Columbia County, PA",0
42039,PA,"Crawford County, PA",0
42041,PA,"Cumberland County, PA",0
42043,PA,"Dauphin County, PA",0
42045,PA,"Delaware County, PA",0
42047,PA,"Elk County, PA",0
42049,PA,"Erie County, PA",0
42051,PA,"Fayette County, PA",0
42053,PA,"Forest County, PA",0
42055,PA,"Franklin County, PA",0
42057,PA,"Fulton County, PA",0
42059,PA,"Greene County, PA",0
42061,PA,"Huntingdon County, PA",0
42063,PA,"Indiana County, PA",0
42065,PA,"Jefferson County, PA",0
42067,PA,"Juniata County, PA",0
42069,PA,"Lackawanna County, PA",0
42071,PA,"Lancaster County, PA",0
42073,PA,"Lawrence County, PA",0
42075,PA,"Lebanon County, PA",0
42077,PA,"Lehigh County, PA",0
42079,PA,"Luzerne County, PA",0
42081,PA,"Lycoming County, PA",0
42083,PA,"McKean County, PA",0
42085,PA,"Mercer County, PA",0
42087,PA,"Mifflin County, PA",0
42089,PA,"Monroe County, PA",0
42091,PA,"Montgomery County, PA",0
42093,PA,"Montour County, PA",0
42095,PA,"Northampton County, PA",0
42097,PA,"Northumberland County, PA",0
42099,PA,"Perry County, PA",0
42101,PA,"Philadelphia County/city, PA",0
42103,PA,"Pike County, PA",0
42105,PA,"Potter County, PA",0
42107,PA,"Schuylkill County, PA",0
42109,PA,"Snyder County, PA",0
42111,PA,"Somerset County, PA",0
42113,PA,"Sullivan County, PA",0
42115,PA,"Susquehanna County, PA",0
42117,PA,"Tioga County, PA",0
42119,PA,"Union County, PA",0
42121,PA,"Venango County, PA",0
42123,PA,"Warren County, PA",0
42125,PA,"Washington County, PA",0
42127,PA,"Wayne County, PA",0
42129,PA,"Westmoreland County, PA",0
42131,PA,"Wyoming County, PA",0
42133,PA,"York County, PA",0
44000,RI,Rhode Island,0
44001,RI,"Bristol County, RI",0
44003,RI,"Kent County, RI",0
44005,RI,"Newport County, RI",0
44007,RI,"Providence County, RI",0
44009,RI,"Washington County, RI",0
45000,SC,South Carolina,0
45001,SC,"Abbeville County, SC",0
45003,SC,"Aiken County, SC",0
45005,SC,"Allendale County, SC",0
45007,SC,"Anderson County, SC",0
45009,SC,"Bamberg County, SC",0
45011,SC,"Barnwell County, SC",0
45013,SC,"Beaufort County, SC",0
45015,SC,"Berkeley County, SC",0
45017,SC,"Calhoun County, SC",0
45019,SC,"Charleston County, SC",0
45021,SC,"Cherokee County, SC",0
45023,SC,"Chester County, SC",0
45025,SC,"Chesterfield County, SC",0
45027,SC,"Clarendon County, SC",0
45029,SC,"Colleton County, SC",0
45031,SC,"Darlington County, SC",0
45033,SC,"Dillon County, SC",0
45035,SC,"Dorchester County, SC",0
45037,SC,"Edgefield County, SC",0
45039,SC,"Fairfield County, SC",0
45041,SC,"Florence County, SC",0
45043,SC,"Georgetown County, SC",0
45045,SC,"Greenville County, SC",0
45047,SC,"Greenwood County, SC",0
45049,SC,"Hampton County, SC",0
45051,SC,"Horry County, SC",0
45053,SC,"Jasper County, SC",0
45055,SC,"Kershaw County, SC",0
45057,SC,"Lancaster County, SC",0
45059,SC,"Laurens County, SC",0
45061,SC,"Lee County, SC",0
45063,SC,"Lexington County, SC",0
45065,SC,"McCormick County, SC",0
45067,SC,"Marion County, SC",0
45069,SC,"Marlboro County, SC",0
45071,SC,"Newberry County, SC",0
45073,SC,"Oconee County, SC",0
45075,SC,"Orangeburg County, SC",0
45077,SC,"Pickens County, SC",0
45079,SC,"Richland County, SC",0
45081,SC,"Saluda County, SC",0
45083,SC,"Spartanburg County, SC",0
45085,SC,"Sumter County, SC",0
45087,SC,"Union County, SC",0
45089,SC,"Williamsburg County, SC",0
45091,SC,"York County, SC",0
46000,SD,South Dakota,0
46003,SD,"Aurora County, SD",0
46005,SD,"Beadle County, SD",0
46007,SD,"Bennett County, SD",0
46009,SD,"Bon Homme County, SD",0
46011,SD,"Brookings County, SD",0
46013,SD,"Brown County, SD",0
46015,SD,"Brule County, SD",0
46017,SD,"Buffalo County, SD",0
46019,SD,"Butte County, SD",0
46021,SD,"Campbell County, SD",0
46023,SD,"Charles Mix County, SD",0
46025,SD,"Clark County, SD",0
46027,SD,"Clay County, SD",0
46029,SD,"Codington County, SD",0
46031,SD,"Corson County, SD",0
46033,SD,"Custer County, SD",0
46035,SD,"Davison County, SD",0
46037,SD,"Day County, SD",0
46039,SD,"Deuel County, SD",0
46041,SD,"Dewey County, SD",0
46043,SD,"Douglas County, SD",0
46045,SD,"Edmunds County, SD",0
46047,SD,"Fall River County, SD",0
46049,SD,"Faulk County, SD",0
46051,SD,"Grant County, SD",0
46053,SD,"Gregory County, SD",0
46055,SD,"Haakon County, SD",0
46057,SD,"Hamlin County, SD",0
46059,SD,"Hand County, SD",0
46061,SD,"Hanson County, SD",0
46063,SD,"Harding County, SD",0
46065,SD,"Hughes County, SD",0
46067,SD,"Hutchinson County, SD",0
46069,SD,"Hyde County, SD",0
46071,SD,"Jackson County, SD",0
46073,SD,"Jerauld County, SD",0
46075,SD,"Jones County, SD",0
46077,SD,"Kingsbury County, SD",0
46079,SD,"Lake County, SD",0
46081,SD,"Lawrence County, SD",0
46083,SD,"Lincoln County, SD",0
46085,SD,"Lyman County, SD",0
46087,SD,"McCook County, SD",0
46089,SD,"McPherson County, SD",0
46091,SD,"Marshall County, SD",0
46093,SD,"Meade County, SD",0
46095,SD,"Mellette County, SD",0
46097,SD,"Miner County, SD",0
46099,SD,"Minnehaha County, SD",0
46101,SD,"Moody County, SD",0
46102,SD,"Oglala Lakota County, SD",0
46103,SD,"Pennington County, SD",0
46105,SD,"Perkins County, SD",0
46107,SD,"Potter County, SD",0
46109,SD,"Roberts County, SD",0
46111,SD,"Sanborn County, SD",0
46115,SD,"Spink County, SD",0
46117,SD,"Stanley County, SD",0
46119,SD,"Sully County, SD",0
46121,SD,"Todd County, SD",0
46123,SD,"Tripp County, SD",0
46125,SD,"Turner County, SD",0
46127,SD,"Union County, SD",0
46129,SD,"Walworth County, SD",0
46135,SD,"Yankton County, SD",0
46137,SD,"Ziebach County, SD",0
47000,TN,Tennessee,0
47001,TN,"Anderson County, TN",0
47003,TN,"Bedford County, TN",0
47005,TN,"Benton County, TN",0
47007,TN,"Bledsoe County, TN",0
47009,TN,"Blount County, TN",0
47011,TN,"Bradley County, TN",0
47013,TN,"Campbell County, TN",0
47015,TN,"Cannon County, TN",0
47017,TN,"Carroll County, TN",0
47019,TN,"Carter County, TN",0
47021,TN,"Cheatham County, TN",0
47023,TN,"Chester County, TN",0
47025,TN,"Claiborne County, TN",0
47027,TN,"Clay County, TN",0
47029,TN,"Cocke County, TN",0
47031,TN,"Coffee County, TN",0
47033,TN,"Crockett County, TN",0
47035,TN,"Cumberland County, TN",0
47037,TN,"Davidson County, TN",0
47039,TN,"Decatur County, TN",0
47041,TN,"DeKalb County, TN",0
47043,TN,"Dickson County, TN",0
47045,TN,"Dyer County, TN",0
47047,TN,"Fayette County, TN",0
47049,TN,"Fentress County, TN",0
47051,TN,"Franklin County, TN",0
47053,TN,"Gibson County, TN",0
47055,TN,"Giles County, TN",0
47057,TN,"Grainger County, TN",0
47059,TN,"Greene County, TN",0
47061,TN,"Grundy County, TN",0
47063,TN,"Hamblen County, TN",0
47065,TN,"Hamilton County, TN",0
47067,TN,"Hancock County, TN",0
47069,TN,"Hardeman County, TN",0
47071,TN,"Hardin County, TN",0
47073,TN,"Hawkins County, TN",0
47075,TN,"Haywood County, TN",0
47077,TN,"Henderson County, TN",0
47079,TN,"Henry County, TN",0
47081,TN,"Hickman County, TN",0
47083,TN,"Houston County, TN",0
47085,TN,"Humphreys County, TN",0
47087,TN,"Jackson County, TN",0
47089,TN,"Jefferson County, TN",0
47091,TN,"Johnson County, TN",0
47093,TN,"Knox County, TN",0
47095,TN,"Lake County, TN",0
47097,TN,"Lauderdale County, TN",0
47099,TN,"Lawrence County, TN",0
47101,TN,"Lewis County, TN",0
47103,TN,"Lincoln County, TN",0
47105,TN,"Loudon County, TN",0
47107,TN,"McMinn County, TN",0
47109,TN,"McNairy County, TN",0
47111,TN,"Macon County, TN",0
47113,TN,"Madison County, TN",0
47115,TN,"Marion County, TN",0
47117,TN,"Marshall County, TN",0
47119,TN,"Maury County, TN",0
47121,TN,"Meigs County, TN",0
47123,TN,"Monroe County, TN",0
47125,TN,"Montgomery County, TN",0
47127,TN,"Moore County, TN",0
47129,TN,"Morgan County, TN",0
47131,TN,"Obion County, TN",0
47133,TN,"Overton County, TN",0
47135,TN,"Perry County, TN",0
47137,TN,"Pickett County, TN",0
47139,TN,"Polk County, TN",0
47141,TN,"Putnam County, TN",0
47143,TN,"Rhea County, TN",0
47145,TN,"Roane County, TN",0
47147,TN,"Robertson County, TN",0
47149,TN,"Rutherford County, TN",0
47151,TN,"Scott County, TN",0
47153,TN,"Sequatchie County, TN",0
47155,TN,"Sevier County, TN",0
47157,TN,"Shelby County, TN",0
47159,TN,"Smith County, TN",0
47161,TN,"Stewart County, TN",0
47163,TN,"Sullivan County, TN",0
47165,TN,"Sumner County, TN",0
47167,TN,"Tipton County, TN",0
47169,TN,"Trousdale County, TN",0
47171,TN,"Unicoi County, TN",0
47173,TN,"Union County, TN",0
47175,TN,"Van Buren County, TN",0
47177,TN,"Warren County, TN",0
47179,TN,"Washington County, TN",0
47181,TN,"Wayne County, TN",0
47183,TN,"Weakley County, TN",0
47185,TN,"White County, TN",0
47187,TN,"Williamson County, TN",0
47189,TN,"Wilson County, TN",0
48000,TX,Texas,100678.4
48001,TX,"Anderson County, TX",0
48003,TX,"Andrews County, TX",0
48005,TX,"Angelina County, TX",0
48007,TX,"Aransas County, TX",0
48009,TX,"Archer County, TX",0
48011,TX,"Armstrong County, TX",0
48013,TX,"Atascosa County, TX",0
48015,TX,"Austin County, TX",0
48017,TX,"Bailey County, TX",0
48019,TX,"Bandera County, TX",0
48021,TX,"Bastrop County, TX",0
48023,TX,"Baylor County, TX",0
48025,TX,"Bee County, TX",0
48027,TX,"Bell County, TX",0
48029,TX,"Bexar County, TX",0
48031,TX,"Blanco County, TX",0
48033,TX,"Borden County, TX",0
48035,TX,"Bosque County, TX",0
48037,TX,"Bowie County, TX",0
48039,TX,"Brazoria County, TX",0
48041,TX,"Brazos County, TX",0
48043,TX,"Brewster County, TX",0
48045,TX,"Briscoe County, TX",0
48047,TX,"Brooks County, TX",0
48049,TX,"Brown County, TX",0
48051,TX,"Burleson County, TX",0
48053,TX,"Burnet County, TX",0
48055,TX,"Caldwell County, TX",0
48057,TX,"Calhoun County, TX",0
48059,TX,"Callahan County, TX",0
48061,TX,"Cameron County, TX",0
48063,TX,"Camp County, TX",0
48065,TX,"Carson County, TX",0
48067,TX,"Cass County, TX",0
48069,TX,"Castro County, TX",0
48071,TX,"Chambers County, TX",0
48073,TX,"Cherokee County, TX",0
48075,TX,"Childress County, TX",0
48077,TX,"Clay County, TX",0
48079,TX,"Cochran County, TX",0
48081,TX,"Coke County, TX",0
48083,TX,"Coleman County, TX",0
48085,TX,"Collin County, TX",0
48087,TX,"Collingsworth County, TX",0
48089,TX,"Colorado County, TX",0
48091,TX,"Comal County, TX",0
48093,TX,"Comanche County, TX",0
48095,TX,"Concho County, TX",0
48097,TX,"Cooke County, TX",0
48099,TX,"Coryell County, TX",0
48101,TX,"Cottle County, TX",0
48103,TX,"Crane County, TX",0
48105,TX,"Crockett County, TX",0
48107,TX,"Crosby County, TX",0
48109,TX,"Culberson County, TX",0
48111,TX,"Dallam County, TX",0
48113,TX,"Dallas County, TX",0
48115,TX,"Dawson County, TX",0
48117,TX,"Deaf Smith County, TX",0
48119,TX,"Delta County, TX",0
48121,TX,"Denton County, TX",0
48123,TX,"DeWitt County, TX",0
48125,TX,"Dickens County, TX",0
48127,TX,"Dimmit County, TX",0
48129,TX,"Donley County, TX",0
48131,TX,"Duval County, TX",0
48133,TX,"Eastland County, TX",0
48135,TX,"Ector County, TX",0
48137,TX,"Edwards County, TX",0
48139,TX,"Ellis County, TX",0
48141,TX,"El Paso County, TX",0
48143,TX,"Erath County, TX",0
48145,TX,"Falls County, TX",0
48147,TX,"Fannin County, TX",0
48149,TX,"Fayette County, TX",0
48151,TX,"Fisher County, TX",0
48153,TX,"Floyd County, TX",0
48155,TX,"Foard County, TX",0
48157,TX,"Fort Bend County, TX",0
48159,TX,"Franklin County, TX",0
48161,TX,"Freestone County, TX",0
48163,TX,"Frio County, TX",0
48165,TX,"Gaines County, TX",0
48167,TX,"Galveston County, TX",0
48169,TX,"Garza County, TX",0
48171,TX,"Gillespie County, TX",0
48173,TX,"Glasscock County, TX",0
48175,TX,"Goliad County, TX",0
48177,TX,"Gonzales County, TX",0
48179,TX,"Gray County, TX",0
48181,TX,"Grayson County, TX",0
48183,TX,"Gregg County, TX",0
48185,TX,"Grimes County, TX",0
48187,TX,"Guadalupe County, TX",0
48189,TX,"Hale County, TX",0
48191,TX,"Hall County, TX",0
48193,TX,"Hamilton County, TX",0
48195,TX,"Hansford County, TX",0
48197,TX,"Hardeman County, TX",0
48199,TX,"Hardin County, TX",0
48201,TX,"Harris County, TX",0
48203,TX,"Harrison County, TX",0
48205,TX,"Hartley County, TX",0
48207,TX,"Haskell County, TX",0
48209,TX,"Hays County, TX",0
48211,TX,"Hemphill County, TX",0
48213,TX,"Henderson County, TX",0
48215,TX,"Hidalgo County, TX",0
48217,TX,"Hill County, TX",0
48219,TX,"Hockley County, TX",0
48221,TX,"Hood County, TX",0
48223,TX,"Hopkins County, TX",0
48225,TX,"Houston County, TX",0
48227,TX,"Howard County, TX",0
48229,TX,"Hudspeth County, TX",0
48231,TX,"Hunt County, TX",0
48233,TX,"Hutchinson County, TX",0
48235,TX,"Irion County, TX",0
48237,TX,"Jack County, TX",0
48239,TX,"Jackson County, TX",0
48241,TX,"Jasper County, TX",0
48243,TX,"Jeff Davis County, TX",0
48245,TX,"Jefferson County, TX",0
48247,TX,"Jim Hogg County, TX",0
48249,TX,"Jim Wells County, TX",0
48251,TX,"Johnson County, TX",0
48253,TX,"Jones County, TX",0
48255,TX,"Karnes County, TX",0
48257,TX,"Kaufman County, TX",0
48259,TX,"Kendall County, TX",0
48261,TX,"Kenedy County, TX",0
48263,TX,"Kent County, TX",0
48265,TX,"Kerr County, TX",0
48267,TX,"Kimble County, TX",0
48269,TX,"King County, TX",0
48271,TX,"Kinney County, TX",0
48273,TX,"Kleberg County, TX",0
48275,TX,"Knox County, TX",0
48277,TX,"Lamar County, TX",0
48279,TX,"Lamb County, TX",0
48281,TX,"Lampasas County, TX",0
48283,TX,"La Salle County, TX",0
48285,TX,"Lavaca County, TX",0
48287,TX,"Lee County, TX",0
48289,TX,"Leon County, TX",0
48291,TX,"Liberty County, TX",0
48293,TX,"Limestone County, TX",0
48295,TX,"Lipscomb County, TX",0
48297,TX,"Live Oak County, TX",0
48299,TX,"Llano County, TX",0
48301,TX,"Loving County, TX",0
48303,TX,"Lubbock County, TX",0
48305,TX,"Lynn County, TX",0
48307,TX,"McCulloch County, TX",0
48309,TX,"McLennan County, TX",0
48311,TX,"McMullen County, TX",0
48313,TX,"Madison County, TX",0
48315,TX,"Marion County, TX",0
48317,TX,"Martin County, TX",0
48319,TX,"Mason County, TX",0
48321,TX,"Matagorda County, TX",0
48323,TX,"Maverick County, TX",0
48325,TX,"Medina County, TX",0
48327,TX,"Menard County, TX",0
48329,TX,"Midland County, TX",0
48331,TX,"Milam County, TX",0
48333,TX,"Mills County, TX",0
48335,TX,"Mitchell County, TX",0
48337,TX,"Montague County, TX",0
48339,TX,"Montgomery County, TX",0
48341,TX,"Moore County, TX",0
48343,TX,"Morris County, TX",0
48345,TX,"Motley County, TX",0
48347,TX,"Nacogdoches County, TX",0
48349,TX,"Navarro County, TX",0
48351,TX,"Newton County, TX",0
48353,TX,"Nolan County, TX",0
48355,TX,"Nueces County, TX",0
48357,TX,"Ochiltree County, TX",0
48359,TX,"Oldham County, TX",0
48361,TX,"Orange County, TX",0
48363,TX,"Palo Pinto County, TX",0
48365,TX,"Panola County, TX",0
48367,TX,"Parker County, TX",0
48369,TX,"Parmer County, TX",0
48371,TX,"Pecos County, TX",0
48373,TX,"Polk County, TX",0
48375,TX,"Potter County, TX",0
48377,TX,"Presidio County, TX",0
48379,TX,"Rains County, TX",0
48381,TX,"Randall County, TX",0
48383,TX,"Reagan County, TX",0
48385,TX,"Real County, TX",0
48387,TX,"Red River County, TX",0
48389,TX,"Reeves County, TX",0
48391,TX,"Refugio County, TX",0
48393,TX,"Roberts County, TX",0
48395,TX,"Robertson County, TX",0
48397,TX,"Rockwall County, TX",0
48399,TX,"Runnels County, TX",0
48401,TX,"Rusk County, TX",0
48403,TX,"Sabine County, TX",0
48405,TX,"San Augustine County, TX",0
48407,TX,"San Jacinto County, TX",0
48409,TX,"San Patricio County, TX",0
48411,TX,"San Saba County, TX",0
48413,TX,"Schleicher County, TX",0
48415,TX,"Scurry County, TX",0
48417,TX,"Shackelford County, TX",0
48419,TX,"Shelby County, TX",0
48421,TX,"Sherman County, TX",0
48423,TX,"Smith County, TX",0
48425,TX,"Somervell County, TX",0
48427,TX,"Starr County, TX",0
48429,TX,"Stephens County, TX",0
48431,TX,"Sterling County, TX",0
48433,TX,"Stonewall County, TX",0
48435,TX,"Sutton County, TX",0
48437,TX,"Swisher County, TX",0
48439,TX,"Tarrant County, TX",0
48441,TX,"Taylor County, TX",0
48443,TX,"Terrell County, TX",0
48445,TX,"Terry County, TX",0
48447,TX,"Throckmorton County, TX",0
48449,TX,"Titus County, TX",0
48451,TX,"Tom Green County, TX",0
48453,TX,"Travis County, TX",0
48455,TX,"Trinity County, TX",0
48457,TX,"Tyler County, TX",0
48459,TX,"Upshur County, TX",0
48461,TX,"Upton County, TX",0
48463,TX,"Uvalde County, TX",0
48465,TX,"Val Verde County, TX",0
48467,TX,"Van Zandt County, TX",0
48469,TX,"Victoria County, TX",0
48471,TX,"Walker County, TX",0
48473,TX,"Waller County, TX",0
48475,TX,"Ward County, TX",0
48477,TX,"Washington County, TX",0
48479,TX,"Webb County, TX",0
48481,TX,"Wharton County, TX",0
48483,TX,"Wheeler County, TX",0
48485,TX,"Wichita County, TX",0
48487,TX,"Wilbarger County, TX",0
48489,TX,"Willacy County, TX",0
48491,TX,"Williamson County, TX",0
48493,TX,"Wilson County, TX",0
48495,TX,"Winkler County, TX",0
48497,TX,"Wise County, TX",0
48499,TX,"Wood County, TX",0
48501,TX,"Yoakum County, TX",0
48503,TX,"Young County, TX",0
48505,TX,"Zapata County, TX",0
48507,TX,"Zavala County, TX",0
49000,UT,Utah,0
49001,UT,"Beaver County, UT",0
49003,UT,"Box Elder County, UT",0
49005,UT,"Cache County, UT",0
49007,UT,"Carbon County, UT",0
49009,UT,"Daggett County, UT",0
49011,UT,"Davis County, UT",0
49013,UT,"Duchesne County, UT",0
49015,UT,"Emery County, UT",0
49017,UT,"Garfield County, UT",0
49019,UT,"Grand County, UT",0
49021,UT,"Iron County, UT",0
49023,UT,"Juab County, UT",0
49025,UT,"Kane County, UT",0
49027,UT,"Millard County, UT",0
49029,UT,"Morgan County, UT",0
49031,UT,"Piute County, UT",0
49033,UT,"Rich County, UT",0
49035,UT,"Salt Lake County, UT",0
49037,UT,"San Juan County, UT",0
49039,UT,"Sanpete County, UT",0
49041,UT,"Sevier County, UT",0
49043,UT,"Summit County, UT",0
49045,UT,"Tooele County, UT",0
49047,UT,"Uintah County, UT",0
49049,UT,"Utah County, UT",0
49051,UT,"Wasatch County, UT",0
49053,UT,"Washington County, UT",0
49055,UT,"Wayne County, UT",0
49057,UT,"Weber County, UT",0
50000,VT,Vermont,0
50001,VT,"Addison County, VT",0
50003,VT,"Bennington County, VT",0
50005,VT,"Caledonia County, VT",0
50007,VT,"Chittenden County, VT",0
50009,VT,"Essex County, VT",0
50011,VT,"Franklin County, VT",0
50013,VT,"Grand Isle County, VT",0
50015,VT,"Lamoille County, VT",0
50017,VT,"Orange County, VT",0
50019,VT,"Orleans County, VT",0
50021,VT,"Rutland County, VT",0
50023,VT,"Washington County, VT",0
50025,VT,"Windham County, VT",0
50027,VT,"Windsor County, VT",0
51000,VA,Virginia,0
51001,VA,"Accomack County, VA",0
51003,VA,"Albemarle County, VA",0
51005,VA,"Alleghany County, VA",0
51007,VA,"Amelia County, VA",0
51009,VA,"Amherst County, VA",0
51011,VA,"Appomattox County, VA",0
51013,VA,"Arlington County, VA",0
51015,VA,"Augusta County, VA",0
51017,VA,"Bath County, VA",0
51019,VA,"Bedford County, VA",0
51021,VA,"Bland County, VA",0
51023,VA,"Botetourt County, VA",0
51025,VA,"Brunswick County, VA",0
51027,VA,"Buchanan County, VA",0
51029,VA,"Buckingham County, VA",0
51031,VA,"Campbell County, VA",0
51033,VA,"Caroline County, VA",0
51035,VA,"Carroll County, VA",0
51036,VA,"Charles City County, VA",0
51037,VA,"Charlotte County, VA",0
51041,VA,"Chesterfield County, VA",0
51043,VA,"Clarke County, VA",0
51045,VA,"Craig County, VA",0
51047,VA,"Culpeper County, VA",0
51049,VA,"Cumberland County, VA",0
51051,VA,"Dickenson County, VA",0
51053,VA,"Dinwiddie County, VA",0
51057,VA,"Essex County, VA",0
51059,VA,"Fairfax County, VA",0
51061,VA,"Fauquier County, VA",0
51063,VA,"Floyd County, VA",0
51065,VA,"Fluvanna County, VA",0
51067,VA,"Franklin County, VA",0
51069,VA,"Frederick County, VA",0
51071,VA,"Giles County, VA",0
51073,VA,"Gloucester County, VA",0
51075,VA,"Goochland County, VA",0
51077,VA,"Grayson County, VA",0
51079,VA,"Greene County, VA",0
51081,VA,"Greensville County, VA",0
51083,VA,"Halifax County, VA",0
51085,VA,"Hanover County, VA",0
51087,VA,"Henrico County, VA",0
51089,VA,"Henry County, VA",0
51091,VA,"Highland County, VA",0
51093,VA,"Isle of Wight County, VA",0
51095,VA,"James City County, VA",0
51097,VA,"King and Queen County, VA",0
51099,VA,"King George County, VA",0
51101,VA,"King William County, VA",0
51103,VA,"Lancaster County, VA",0
51105,VA,"Lee County, VA",0
51107,VA,"Loudoun County, VA",0
51109,VA,"Louisa County, VA",0
51111,VA,"Lunenburg County, VA",0
51113,VA,"Madison County, VA",0
51115,VA,"Mathews County, VA",0
51117,VA,"Mecklenburg County, VA",0
51119,VA,"Middlesex County, VA",0
51121,VA,"Montgomery County, VA",0
51125,VA,"Nelson County, VA",0
51127,VA,"New Kent County, VA",0
51131,VA,"Northampton County, VA",0
51133,VA,"Northumberland County, VA",0
51135,VA,"Nottoway County, VA",0
51137,VA,"Orange County, VA",0
51139,VA,"Page County, VA",0
51141,VA,"Patrick County, VA",0
51143,VA,"Pittsylvania County, VA",0
51145,VA,"Powhatan County, VA",0
51147,VA,"Prince Edward County, VA",0
51149,VA,"Prince George County, VA",0
51153,VA,"Prince William County, VA",0
51155,VA,"Pulaski County, VA",0
51157,VA,"Rappahannock County, VA",0
51159,VA,"Richmond County, VA",0
51161,VA,"Roanoke County, VA",0
51163,VA,"Rockbridge County, VA",0
51165,VA,"Rockingham County, VA",0
51167,VA,"Russell County, VA",0
51169,VA,"Scott County, VA",0
51171,VA,"Shenandoah County, VA",0
51173,VA,"Smyth County, VA",0
51175,VA,"Southampton County, VA",0
51177,VA,"Spotsylvania County, VA",0
51179,VA,"Stafford County, VA",0
51181,VA,"Surry County, VA",0
51183,VA,"Sussex County, VA",0
51185,VA,"Tazewell County, VA",0
51187,VA,"Warren County, VA",0
51191,VA,"Washington County, VA",0
51193,VA,"Westmoreland County, VA",0
51195,VA,"Wise County, VA",0
51197,VA,"Wythe County, VA",0
51199,VA,"York County, VA",0
51510,VA,"Alexandria city, VA",0
51520,VA,"Bristol city, VA",0
51530,VA,"Buena Vista city, VA",0
51540,VA,"Charlottesville city, VA",0
51550,VA,"Chesapeake city, VA",0
51570,VA,"Colonial Heights city, VA",0
51580,VA,"Covington city, VA",0
51590,VA,"Danville city, VA",0
51595,VA,"Emporia city, VA",0
51600,VA,"Fairfax city, VA",0
51610,VA,"Falls Church city, VA",0
51620,VA,"Franklin city, VA",0
51630,VA,"Fredericksburg city, VA",0
51640,VA,"Galax city, VA",0
51650,VA,"Hampton city, VA",0
51660,VA,"Harrisonburg city, VA",0
51670,VA,"Hopewell city, VA",0
51678,VA,"Lexington city, VA",0
51680,VA,"Lynchburg city, VA",0
51683,VA,"Manassas city, VA",0
51685,VA,"Manassas Park city, VA",0
51690,VA,"Martinsville city, VA",0
51700,VA,"Newport News city, VA",0
51710,VA,"Norfolk city, VA",0
51720,VA,"Norton city, VA",0
51730,VA,"Petersburg city, VA",0
51735,VA,"Poquoson city, VA",0
51740,VA,"Portsmouth city, VA",0
51750,VA,"Radford city, VA",0
51760,VA,"Richmond city, VA",0
51770,VA,"Roanoke city, VA",0
51775,VA,"Salem city, VA",0
51790,VA,"Staunton city, VA",0
51800,VA,"Suffolk city, VA",0
51810,VA,"Virginia Beach city, VA",0
51820,VA,"Waynesboro city, VA",0
51830,VA,"Williamsburg city, VA",0
51840,VA,"Winchester city, VA",0
53000,WA,Washington,0
53001,WA,"Adams County, WA",0
53003,WA,"Asotin County, WA",0
53005,WA,"Benton County, WA",0
53007,WA,"Chelan County, WA",0
53009,WA,"Clallam County, WA",0
53011,WA,"Clark County, WA",0
53013,WA,"Columbia County, WA",0
53015,WA,"Cowlitz County, WA",0
53017,WA,"Douglas County, WA",0
53019,WA,"Ferry County, WA",0
53021,WA,"Franklin County, WA",0
53023,WA,"Garfield County, WA",0
53025,WA,"Grant County, WA",0
53027,WA,"Grays Harbor County, WA",0
53029,WA,"Island County, WA",0
53031,WA,"Jefferson County, WA",0
53033,WA,"King County, WA",0
53035,WA,"Kitsap County, WA",0
53037,WA,"Kittitas County, WA",0
53039,WA,"Klickitat County, WA",0
53041,WA,"Lewis County, WA",0
53043,WA,"Lincoln County, WA",0
53045,WA,"Mason County, WA",0
53047,WA,"Okanogan County, WA",0
53049,WA,"Pacific County, WA",0
53051,WA,"Pend Oreille County, WA",0
53053,WA,"Pierce County, WA",0
53055,WA,"San Juan County, WA",0
53057,WA,"Skagit County, WA",0
53059,WA,"Skamania County, WA",0
53061,WA,"Snohomish County, WA",0
53063,WA,"Spokane County, WA",0
53065,WA,"Stevens County, WA",0
53067,WA,"Thurston County, WA",0
53069,WA,"Wahkiakum County, WA",0
53071,WA,"Walla Walla County, WA",0
53073,WA,"Whatcom County, WA",0
53075,WA,"Whitman County, WA",0
53077,WA,"Yakima County, WA",0
54000,WV,West Virginia,0
54001,WV,"Barbour County, WV",0
54003,WV,"Berkeley County, WV",0
54005,WV,"Boone County, WV",0
54007,WV,"Braxton County, WV",0
54009,WV,"Brooke County, WV",0
54011,WV,"Cabell County, WV",0
54013,WV,"Calhoun County, WV",0
54015,WV,"Clay County, WV",0
54017,WV,"Doddridge County, WV",0
54019,WV,"Fayette County, WV",0
54021,WV,"Gilmer County, WV",0
54023,WV,"Grant County, WV",0
54025,WV,"Greenbrier County, WV",0
54027,WV,"Hampshire County, WV",0
54029,WV,"Hancock County, WV",0
54031,WV,"Hardy County, WV",0
54033,WV,"Harrison County, WV",0
54035,WV,"Jackson County, WV",0
54037,WV,"Jefferson County, WV",0
54039,WV,"Kanawha County, WV",0
54041,WV,"Lewis County, WV",0
54043,WV,"Lincoln County, WV",0
54045,WV,"Logan County, WV",0
